file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\linkis\linkis-engineconn-plugins\spark\src\main\java\org\apache\linkis\engineplugin\spark\datacalc\sink\ManagedJdbcSinkConfig.java,org.apache.linkis.engineplugin.spark.datacalc.sink.ManagedJdbcSinkConfig,class,3,3,0,3,14,3,0,0,54,0.8333333,0.0,0.0,12,0,12,0,0,0,12,0,0,0,6,0,0,6,0,0,0,0,0,45,7,0,1,0,0,3,3,9,0,6,1,0,0,0,31,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\linkis\linkis-public-enhancements\linkis-pes-publicservice\src\main\java\org\apache\linkis\basedatamanager\server\service\impl\UdfTreeServiceImpl.java,org.apache.linkis.basedatamanager.server.service.impl.UdfTreeServiceImpl,class,5,5,0,5,1,2,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,2,0,2,0,0,0,0,26,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\linkis\linkis-public-enhancements\linkis-configuration\src\main\java\org\apache\linkis\configuration\service\impl\UserIpConfigServiceImpl.java,org.apache.linkis.configuration.service.impl.UserIpConfigServiceImpl,class,10,11,1,10,13,1,0,38,8,0.5625,0.0,0.0,8,0,6,2,0,0,6,0,0,0,2,1,0,2,0,0,1,0,3,67,4,0,0,1,0,9,5,12,1,13,2,0,0,1,51,1,2
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\linkis\linkis-public-enhancements\linkis-datasource\linkis-metadata\src\main\java\org\apache\linkis\metadata\hive\dto\MetadataQueryParam.java,org.apache.linkis.metadata.hive.dto.MetadataQueryParam,class,1,12,11,1,25,1,0,4,157,0.82575756,0.0,0.0,22,1,22,0,0,0,22,0,0,0,6,0,0,6,0,0,0,0,0,86,14,0,1,0,0,0,0,14,0,6,1,0,0,0,31,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\linkis\linkis-engineconn-plugins\flink\flink-core\src\main\java\org\apache\linkis\engineconnplugin\flink\client\sql\parser\SqlCommandParserImpl.java,org.apache.linkis.engineconnplugin.flink.client.sql.parser.SqlCommandParserImpl,class,33,35,2,33,42,1,0,53,4,0.5,0.0,0.0,4,1,2,2,0,0,2,0,0,0,1,1,0,1,0,0,0,0,6,188,7,2,5,3,4,6,13,69,3,22,4,0,0,2,90,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\linkis\linkis-engineconn-plugins\impala\src\main\java\org\apache\linkis\engineplugin\impala\client\protocol\ExecSummary.java,org.apache.linkis.engineplugin.impala.client.protocol.ExecSummary,class,2,5,3,2,5,1,0,0,4,0.6,0.0,0.0,5,0,5,0,0,0,5,0,0,0,3,0,0,3,0,0,0,0,0,22,3,0,0,0,0,0,0,3,0,3,0,0,0,0,10,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\linkis\linkis-engineconn-plugins\flink\flink-shims-1.16.2\src\main\java\org\apache\linkis\engineconnplugin\flink\client\shims\Flink1162Shims.java,org.apache.linkis.engineconnplugin.flink.client.shims.Flink1162Shims,class,22,23,1,22,10,2,0,25,21,0.0,0.0,0.0,7,2,5,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,53,6,0,2,1,0,2,1,19,0,17,1,0,0,0,75,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\linkis\linkis-engineconn-plugins\openlookeng\src\main\java\org\apache\linkis\engineplugin\openlookeng\exception\OpenLooKengClientException.java,org.apache.linkis.engineplugin.openlookeng.exception.OpenLooKengClientException,class,1,1,0,1,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\linkis\linkis-engineconn-plugins\seatunnel\src\main\java\org\apache\seatunnel\core\spark\SparkV2Starter.java,org.apache.seatunnel.core.spark.SparkV2Starter$ClusterModeSparkStarter,innerclass,3,3,0,3,2,2,0,10,1,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,14,1,0,0,0,0,0,0,1,0,1,0,0,0,0,26,10,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\linkis\linkis-public-enhancements\linkis-cs-server\src\main\java\org\apache\linkis\cs\server\scheduler\impl\CsSchedulerBean.java,org.apache.linkis.cs.server.scheduler.impl.CsSchedulerBean,class,9,9,0,9,3,1,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,0,1,3,0,3,1,0,0,0,19,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\linkis\linkis-engineconn-plugins\spark\src\main\java\org\apache\linkis\engineplugin\spark\client\deployment\crds\ConfigMap.java,org.apache.linkis.engineplugin.spark.client.deployment.crds.ConfigMap,class,0,1,1,0,2,1,0,0,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,6,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\linkis\linkis-engineconn-plugins\spark\src\main\java\org\apache\linkis\engineplugin\spark\datacalc\exception\ElasticsearchSinkException.java,org.apache.linkis.engineplugin.spark.datacalc.exception.ElasticsearchSinkException,class,2,2,0,2,2,2,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\linkis\linkis-public-enhancements\linkis-datasource\linkis-metadata\src\test\java\org\apache\linkis\metadata\util\HiveUtilsTest.java,org.apache.linkis.metadata.util.HiveUtilsTest,class,4,4,0,4,2,1,0,3,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,4,0,2,0,2,0,0,0,0,10,1,0
