file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\keycloak\testsuite\integration-arquillian\tests\base\src\test\java\org\keycloak\testsuite\admin\PermissionsTest.java,org.keycloak.testsuite.admin.PermissionsTest$Anonymous125,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,-1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\keycloak\testsuite\integration-arquillian\tests\base\src\test\java\org\keycloak\testsuite\admin\PermissionsTest.java,org.keycloak.testsuite.admin.PermissionsTest$Anonymous124,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,-1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\keycloak\testsuite\integration-arquillian\tests\base\src\test\java\org\keycloak\testsuite\admin\PermissionsTest.java,org.keycloak.testsuite.admin.PermissionsTest$Anonymous121,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\keycloak\testsuite\integration-arquillian\tests\base\src\test\java\org\keycloak\testsuite\admin\PermissionsTest.java,org.keycloak.testsuite.admin.PermissionsTest$Anonymous120,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\keycloak\saml-core\src\main\java\org\keycloak\saml\common\parsers\AbstractParser.java,org.keycloak.saml.common.parsers.AbstractParser,class,7,13,6,7,10,1,1,13,9,0.72222215,0.0,0.0,6,2,5,1,0,0,5,0,0,0,3,3,0,2,1,0,3,0,7,83,6,0,2,1,0,3,0,11,0,9,1,3,0,0,82,1025,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\keycloak\server-spi\src\main\java\org\keycloak\models\credential\OTPCredentialModel.java,org.keycloak.models.credential.OTPCredentialModel,class,9,10,1,9,20,2,0,31,39,0.7571429,0.0,0.0,14,6,10,4,0,0,10,0,0,0,5,3,3,2,0,0,5,0,4,100,10,0,1,4,0,7,2,15,2,13,2,0,1,0,58,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\keycloak\model\infinispan\src\main\java\org\keycloak\models\sessions\infinispan\InfinispanAuthenticationSessionProviderFactory.java,org.keycloak.models.sessions.infinispan.InfinispanAuthenticationSessionProviderFactory,class,24,26,2,24,22,1,0,41,54,0.8666667,0.0,0.0,12,1,9,2,1,0,10,0,0,0,10,5,4,5,0,1,5,0,2,99,9,1,6,0,1,7,2,20,0,20,3,2,0,0,90,1,1
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\keycloak\model\jpa\src\main\java\org\keycloak\models\jpa\converter\MapStringConverter.java,org.keycloak.models.jpa.converter.MapStringConverter,class,3,5,2,3,4,1,0,4,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,21,4,0,0,2,0,2,0,1,0,1,1,0,0,0,24,1,2
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\keycloak\server-spi-private\src\main\java\org\keycloak\authentication\FormContext.java,org.keycloak.authentication.FormContext,interface,10,15,5,10,12,1,0,0,66,0.0,0.0,0.0,12,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\keycloak\services\src\main\java\org\keycloak\crypto\MacSecretClientSignatureVerifierProvider.java,org.keycloak.crypto.MacSecretClientSignatureVerifierProvider,class,6,9,3,6,4,1,0,0,0,0.375,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,2,0,0,17,3,0,0,0,0,0,0,2,0,2,0,0,0,0,25,1,0
