file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\incubator-kie-drools\drools-compiler\src\main\java\org\drools\compiler\kproject\models\RuleTemplateModelImpl.java,org.drools.compiler.kproject.models.RuleTemplateModelImpl,class,3,4,1,3,11,1,0,0,29,0.74545455,0.0,0.0,11,0,11,0,0,0,11,0,0,0,5,0,0,5,0,0,0,0,0,43,4,0,0,0,0,0,0,10,0,5,0,0,0,0,18,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\incubator-kie-drools\drools-core\src\main\java\org\drools\core\marshalling\TupleKey.java,org.drools.core.marshalling.TupleKey,class,3,6,3,3,11,1,0,10,0,0.2,0.0,0.0,5,2,5,0,0,0,5,0,0,0,1,0,0,1,0,0,1,0,3,45,9,1,5,0,0,0,4,10,3,7,2,0,0,0,22,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\incubator-kie-drools\drools-drl\drools-drl-ast\src\main\java\org\drools\drl\ast\dsl\EvalDescrBuilder.java,org.drools.drl.ast.dsl.EvalDescrBuilder,interface,4,11,7,4,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\incubator-kie-drools\drools-model\drools-model-codegen\src\test\java\org\drools\model\codegen\execmodel\AccumulateTest.java,org.drools.model.codegen.execmodel.AccumulateTest,class,52,53,1,52,125,3,0,178,6786,0.0,0.0,0.0,117,2,114,3,0,0,114,0,0,0,0,0,0,0,0,0,0,0,85,1938,3,4,1,2,5,2081,564,463,136,456,1,0,27,3,416,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\incubator-kie-drools\drools-mvel\src\main\java\org\drools\mvel\evaluators\SetEvaluatorsDefinition.java,org.drools.mvel.evaluators.SetEvaluatorsDefinition$ByteNotMemberOfEvaluator,innerclass,3,3,0,3,2,3,0,0,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,2,1,1,0,0,2,0,0,10,1,0,0,0,0,1,1,2,0,2,0,0,0,0,21,9,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\incubator-kie-drools\drools-compiler\src\main\java\org\drools\compiler\kie\util\ReflectionBeanCreator.java,org.drools.compiler.kie.util.ReflectionBeanCreator,class,3,5,2,3,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,1,0,0,1,0,0,0,0,1,0,0,0,20,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\incubator-kie-drools\drools-persistence\drools-persistence-jpa\src\test\java\org\drools\persistence\TransactionManagerFactoryTest.java,org.drools.persistence.TransactionManagerFactoryTest$TestTransactionManagerFactoryTwo,innerclass,3,3,0,3,2,2,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\incubator-kie-drools\drools-model\drools-model-codegen\src\test\java\org\drools\model\codegen\execmodel\PropertyReactivityTest.java,org.drools.model.codegen.execmodel.PropertyReactivityTest$ClassWithValue,innerclass,0,0,0,0,3,1,0,2,0,0.5,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,1,1,1,0,0,1,0,0,14,1,0,0,0,0,0,1,2,0,2,0,0,0,0,18,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\incubator-kie-drools\drools-compiler\src\main\java\org\drools\compiler\compiler\PackageRegistry.java,org.drools.compiler.compiler.PackageRegistry,class,10,52,42,10,13,1,0,14,34,0.7307692,0.0,0.0,13,0,13,0,0,0,13,0,0,0,4,0,0,4,0,0,3,0,0,50,7,0,0,0,0,0,0,5,0,5,0,0,0,0,37,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\incubator-kie-drools\drools-impact-analysis\drools-impact-analysis-itests\src\test\java\org\drools\impact\analysis\integrationtests\domain\ControlFact.java,org.drools.impact.analysis.integrationtests.domain.ControlFact,class,0,1,1,0,11,1,0,0,33,0.75,0.0,0.0,11,0,11,0,0,0,11,0,0,0,4,0,0,4,0,0,0,0,0,39,4,0,0,0,0,0,0,9,0,4,0,0,0,0,13,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\incubator-kie-drools\drools-quarkus-extension\drools-quarkus-examples\drools-quarkus-examples-reactive\src\main\java\org\drools\quarkus\ruleunit\examples\reactive\Adaptor.java,org.drools.quarkus.ruleunit.examples.reactive.Adaptor,class,12,12,0,12,2,1,0,7,0,0.25,0.0,0.0,2,0,1,0,0,1,2,0,0,0,4,0,0,0,0,4,0,0,0,15,0,0,0,0,0,2,0,2,0,4,0,0,0,0,13,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\incubator-kie-drools\drools-drl\drools-drl-ast\src\main\java\org\drools\drl\ast\dsl\impl\BehaviorDescrBuilderImpl.java,org.drools.drl.ast.dsl.impl.BehaviorDescrBuilderImpl,class,8,10,2,8,3,2,0,5,3,0.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\incubator-kie-drools\drools-drl\drools-drl-ast\src\main\java\org\drools\drl\ast\descr\ConnectiveDescr.java,org.drools.drl.ast.descr.ConnectiveDescr$RestrictionConnectiveType$Anonymous2,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,-1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\incubator-kie-drools\drools-drl\drools-drl-parser\src\main\java\org\drools\drl\parser\lang\dsl\DSLMapParser.java,org.drools.drl.parser.lang.dsl.DSLMapParser$entry_return,innerclass,1,1,0,1,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10,9,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\incubator-kie-drools\drools-fastutil\src\main\java\org\drools\fastutil\FastUtilTreeMemory.java,org.drools.fastutil.FastUtilTreeMemory,class,13,18,5,13,20,2,0,14,46,0.7115385,0.0,0.0,13,0,12,1,0,0,12,0,0,0,4,0,0,4,0,0,0,0,0,250,9,0,6,0,0,0,1,15,0,12,2,0,3,1,45,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\incubator-kie-drools\drools-model\drools-model-codegen\src\main\java\org\drools\model\codegen\execmodel\util\lambdareplace\MaterializedLambdaPredicate.java,org.drools.model.codegen.execmodel.util.lambdareplace.MaterializedLambdaPredicate,class,19,20,1,19,10,2,0,26,9,0.6666666,0.0,0.0,6,0,0,2,1,3,4,0,0,0,2,1,0,2,0,0,2,0,8,57,2,1,1,0,0,11,3,15,3,14,2,0,0,0,68,1,0
